price,locality,property_type,bedrooms,brand_new,furnished_status,builder,project_name,user_type,floor,date_posted,move_in,area_sqft,price_persqft
6500000.0,Begumpet,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-07-30,2021-08-01,1450.0,4482.758620689655
4510000.0,Pragathi Nagar Kukatpally,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-04-28,,1000.0,4510.0
5500000.0,Saidabad,Apartment,2,New Property,Furnished,,,Owner,1,2021-08-09,2021-08-01,1050.0,5238.0952380952385
5200000.0,Injapur Neeladri Nagar Ibrahimpatnam Road,Apartment,1,Resale,Furnished,,k.V Nilayam,Owner,1,2021-06-11,2021-08-01,980.0,5306.122448979592
5200000.0,Mansoorabad ,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-07-21,2021-08-01,1075.0,4837.209302325581
8000000.0,Gachibowli,Builder Floor Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-07-23,2021-08-01,1500.0,5333.333333333333
4500000.0,Kakatiya Nagar Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,6,2021-07-24,2021-08-01,1058.0,4253.308128544423
13000000.0,,Residential House,2,Resale,Semi-Furnished,,,Owner,,2021-07-29,2021-08-01,1000.0,13000.0
10000000.0,Kollur,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-06-28,2021-08-01,1870.0,5347.593582887701
8200000.0,,Apartment,3,Resale,Unfurnished,,,Owner,4,2021-05-28,2021-08-01,1650.0,4969.69696969697
8400000.0,Dammaiguda,Residential House,3,Resale,Unfurnished,,,Owner,,2021-04-27,2021-08-01,1000.0,8400.0
4600000.0,Triveni nagar,Apartment,2,Resale,Furnished,,,Owner,1,2021-06-27,2021-08-01,1150.0,4000.0
11200000.0,,Apartment,3,Resale,Furnished,,,Owner,2,2021-08-07,2021-08-01,1750.0,6400.0
3200000.0,Beeramguda Ramachandra Puram ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-06-27,2021-08-01,825.0,3878.787878787879
5300000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-05-28,2021-08-01,1400.0,3785.714285714286
11000000.0,,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,2,2021-05-28,2021-08-01,1450.0,7586.206896551724
4600000.0,Golkonda Khurd,Apartment,3,Resale,Unfurnished,,,Owner,5,2021-05-28,,1357.0,3389.830508474576
4500000.0,,Apartment,2,Resale,Furnished,,,Owner,2,2021-06-27,2021-08-01,1200.0,3750.0
6000000.0,Bahadurpura West Bahadurpura ,Apartment,2,New Property,Semi-Furnished,,,Owner,3,2021-06-10,2021-08-01,1090.0,5504.587155963302
4600000.0,Beeramguda Ramachandra Puram ,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-07-29,2021-08-01,1510.0,3046.3576158940396
8300000.0,,Apartment,2,Resale,Semi-Furnished,,,Owner,8,2021-05-09,2021-08-01,1300.0,6384.615384615385
7500000.0,Osman Nagar,Apartment,3,Resale,Semi-Furnished,,,Owner,13,2021-08-10,2021-08-01,1652.0,4539.9515738498785
6000000.0,Tarnaka,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-07-25,2021-08-01,1030.0,5825.242718446602
5000000.0,Velimela,Apartment,3,Resale,Semi-Furnished,,,Owner,6,2021-08-16,2023-04-01,1665.0,3003.003003003003
7500000.0,Manneguda,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-05-29,2021-08-01,900.0,8333.333333333334
5500000.0,ECIL,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-15,2021-08-01,1150.0,4782.608695652174
3000000.0,Peerzadiguda ,Builder Floor Apartment,2,Resale,Furnished,,,Owner,3,2021-08-16,2021-08-01,850.0,3529.4117647058824
5900000.0,Rahmath nagar Moti Nagar,Residential House,4,Resale,Unfurnished,,,Owner,2,2021-05-09,2021-08-01,1300.0,4538.461538461538
2800000.0,P & T Colony-Dilsukh Nagar ,Apartment,1,Resale,Semi-Furnished,,,Owner,2,2021-08-16,2021-08-01,540.0,5185.185185185185
7500000.0,Kukatpally ,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-08-14,2021-08-01,1010.0,7425.742574257426
8500000.0,Rakshapuram Colony,Residential House,8,Resale,Unfurnished,,,Owner,Ground,2021-08-14,2021-08-01,270.0,31481.48148148148
5000000.0,Ganesh Nagar-Quthbullapur,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-06-24,2021-08-01,900.0,5555.555555555556
5000000.0,Nampally ,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-05-29,2021-08-01,1200.0,4166.666666666667
4000000.0,Quthbullapur ,Builder Floor Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-07-25,2021-08-01,1000.0,4000.0
2500000.0,,Residential House,1,Resale,Semi-Furnished,,,Owner,,2021-08-16,2021-08-01,50.0,50000.0
6300000.0,Rajendra Nagar,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-05-29,2021-08-01,1425.0,4421.0526315789475
5400000.0,Saidabad,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-05-29,2021-08-01,1200.0,4500.0
4700000.0,,Apartment,3,Resale,Unfurnished,,,Owner,18,2021-07-22,2023-06-01,1490.0,3154.3624161073826
13000000.0,Jeedimetla,Residential House,6,Resale,Semi-Furnished,,,Owner,,2021-07-22,2021-08-01,4000.0,3250.0
8000000.0,Borabanda,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-07-07,2021-08-01,1140.0,7017.543859649123
5000000.0,,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-17,2021-08-01,1150.0,4347.826086956522
12500000.0,Shameerpet,Villa,3,Resale,Furnished,,,Owner,,2021-07-25,2021-08-01,2025.0,6172.83950617284
4000000.0,,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-16,2021-08-01,1166.0,3430.531732418525
14000000.0,Chandrayanguttabalguda,Residential House,3,Resale,Semi-Furnished,,,Owner,Ground,2021-06-01,2021-08-01,125.0,112000.0
4000000.0,Lingampally-Serilingampally ,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-05-29,2021-08-01,825.0,4848.484848484848
6600000.0,Sangareddy,Residential House,4,Resale,Unfurnished,,,Owner,1,2021-06-29,2021-08-01,1800.0,3666.6666666666665
11000000.0,Kondapur,Apartment,3,Resale,Semi-Furnished,,Sri Sai Shilpa Park,Owner,3,2021-07-16,2021-08-01,1476.0,7452.574525745257
5500000.0,Bahadurpura ,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-08-14,2021-08-01,1100.0,5000.0
6500000.0,,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-14,,1340.0,4850.746268656716
4900000.0,Nagaram,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-08-17,2021-08-01,1280.0,3828.125
5800000.0,,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-16,2021-08-01,1230.0,4715.447154471544
8700000.0,Anand Nagar Colony ,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-08-10,2021-08-01,1475.0,5898.3050847457625
12500000.0,Attapur,Builder Floor Apartment,3,Resale,Furnished,,,Owner,3,2021-05-29,2021-08-01,2282.0,5477.651183172656
9500000.0,Habsiguda ,Apartment,3,Resale,Unfurnished,SAI PRAGATHI GROUP,Sai Sukha Vistas,Owner,Ground,2021-08-15,2021-12-01,1590.0,5974.842767295598
6500000.0,Rampally,Residential House,2,Resale,Unfurnished,,,Owner,,2021-08-13,2021-08-01,120.0,54166.666666666664
13000000.0,Kanaka Durga Colony Gudimalkapur,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-07-16,2021-08-01,1350.0,9629.62962962963
7500000.0,Kowkur,Apartment,3,Resale,Furnished,,,Owner,2,2021-07-03,2021-08-01,1665.0,4504.504504504504
4600000.0,Balapur,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-08-15,2021-08-01,100.0,46000.0
8900000.0,,Apartment,3,Resale,Unfurnished,,,Owner,5,2021-08-13,2021-08-01,1629.0,5463.474524248005
7800000.0,Yapral,Apartment,3,Resale,Furnished,,,Owner,5,2021-08-16,2021-08-01,1500.0,5200.0
9000000.0,Kukatpally ,Apartment,2,Resale,Furnished,,,Owner,15,2021-05-13,2021-08-01,1133.0,7943.51279788173
7200000.0,Financial District Nanakram Guda,Apartment,2,Resale,Furnished,,,Owner,2,2021-05-10,2021-08-01,970.0,7422.680412371134
6500000.0,,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-07-16,2021-08-01,1120.0,5803.571428571428
11000000.0,Turkayamjal,Residential House,2,New Property,Unfurnished,,,Owner,1,2021-08-08,,2600.0,4230.7692307692305
3000000.0,Khairatabad ,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-05-10,2021-08-01,500.0,6000.0
8000000.0,Attapur,Apartment,3,Resale,Furnished,,,Owner,5,2021-07-28,2021-08-01,1692.0,4728.132387706856
14500000.0,Attapur,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-08-14,2021-08-01,182.0,79670.32967032967
3500000.0,,Apartment,2,Resale,Furnished,,,Owner,4,2021-05-29,2021-08-01,900.0,3888.8888888888887
6000000.0,,Apartment,2,Resale,Furnished,,,Owner,1,2021-08-14,2021-08-01,1050.0,5714.285714285715
2500000.0,Shameerpet,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-05-29,2021-08-01,1000.0,2500.0
4500000.0,Bachupally,Apartment,2,Resale,Furnished,,,Owner,Ground,2021-05-29,2021-08-01,1120.0,4017.8571428571427
6300000.0,Rampally,Residential House,2,Resale,Unfurnished,,,Owner,2,2021-07-16,2021-08-01,110.0,57272.72727272727
9500000.0,Chengicherla,Residential House,3,Resale,Furnished,,,Owner,2,2021-06-19,2021-08-01,1800.0,5277.777777777777
6600000.0,Kukatpally ,Apartment,2,New Property,Semi-Furnished,,,Owner,4,2021-04-19,2021-08-01,1315.0,5019.011406844106
8500000.0,,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-08-17,2021-08-01,1197.0,7101.086048454469
4500000.0,Kardhanur,Apartment,2,Resale,Unfurnished,,,Owner,3,2021-08-03,2021-08-01,1160.0,3879.310344827586
4900000.0,Medipally,Apartment,2,Resale,Furnished,,,Owner,4,2021-07-29,2021-08-01,1001.0,4895.104895104895
4500000.0,Madannapet,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-07-31,2021-08-01,1000.0,4500.0
2750000.0,,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-08-10,2023-12-01,1100.0,2500.0
5800000.0,Miyapur ,Builder Floor Apartment,2,Resale,Furnished,,,Owner,4,2021-08-14,2021-08-01,1060.0,5471.698113207547
8000000.0,,Apartment,3,Resale,Unfurnished,,,Owner,Upper Basement,2021-07-16,2021-10-01,1515.0,5280.528052805281
9700000.0,Begumpet,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-05-29,2021-08-01,1388.0,6988.472622478386
10000000.0,Dammaiguda,Villa,4,Resale,Unfurnished,,,Owner,,2021-07-19,,180.0,55555.555555555555
7200000.0,Nizampet,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-08-12,2021-08-01,1160.0,6206.896551724138
5000000.0,,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-07-22,2021-08-01,1050.0,4761.9047619047615
2400000.0,Srinivas Nagar Rhoda Mistri Nagar,Apartment,1,Resale,Unfurnished,,,Owner,2,2021-08-03,2021-08-01,430.0,5581.395348837209
6500000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Unfurnished,,,Owner,5,2021-05-29,2021-08-01,1500.0,4333.333333333333
1350000.0,,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-05-29,2021-08-01,600.0,2250.0
12000000.0,Dhool Pet,Residential House,4,Resale,Semi-Furnished,,,Owner,,2021-05-29,2021-08-01,3056.0,3926.7015706806283
7600000.0,Bachupally,Apartment,2,Resale,Furnished,,,Owner,3,2021-07-22,2021-08-01,1175.0,6468.085106382979
10100000.0,,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-05-10,2021-08-01,140.0,72142.85714285714
5000000.0,Hastinapuram,Builder Floor Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-07-03,2021-08-01,1175.0,4255.31914893617
9500000.0,Bandlaguda Jagir,Apartment,3,Resale,Semi-Furnished,,,Owner,3,2021-06-19,2021-08-01,2015.0,4714.640198511166
4200000.0,Madhava Nagar Colony Hafeezpet,Apartment,2,Resale,Furnished,,,Owner,3,2021-05-31,2021-08-01,980.0,4285.714285714285
7700000.0,LB Nagar ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-05-10,2023-03-01,1439.0,5350.938151494093
5800000.0,Nacharam,Builder Floor Apartment,2,Resale,Furnished,,,Owner,2,2021-05-29,2021-08-01,1420.0,4084.507042253521
7800000.0,Laxmiguda,Residential House,2,Resale,Unfurnished,,,Owner,1,2021-05-13,2021-08-01,100.0,78000.0
5500000.0,Ibrahim Bagh,Residential House,1,Resale,Semi-Furnished,,,Owner,Ground,2021-05-11,2021-08-01,900.0,6111.111111111111
6000000.0,Hanuman Nagar-Meerpet,Apartment,,Resale,,,,Owner,,2021-05-29,,,
9900000.0,Green Park Enclave Kapra,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-05-26,2021-08-01,267.0,37078.651685393255
11000000.0,Manikonda,Apartment,3,Resale,Semi-Furnished,,,Owner,12,2021-05-11,2021-08-01,1385.0,7942.2382671480145
4700000.0,Bollaram,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-05-13,2021-08-01,1065.0,4413.145539906103
3400000.0,Kowkur,Apartment,2,New Property,Unfurnished,,,Owner,2,2021-08-15,,850.0,4000.0
9800000.0,,Residential House,2,New Property,Semi-Furnished,,,Owner,Ground,2021-08-10,2021-08-01,200.0,49000.0
6000000.0,Himayatnagar,Villa,10,Resale,Unfurnished,,,Owner,,2021-05-29,2021-08-01,204.0,29411.764705882353
7000000.0,Nagaram,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-08-15,2021-08-01,150.0,46666.666666666664
8000000.0,Neknampur Manikonda,Apartment,2,Resale,Semi-Furnished,,,Owner,5,2021-06-19,,1403.0,5702.066999287242
4900000.0,,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-08-03,2021-08-01,1400.0,3500.0
8100000.0,,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,5,2021-08-15,2021-08-01,1300.0,6230.7692307692305
8500000.0,Isnapur,Residential House,4,Resale,Furnished,,,Owner,1,2021-07-16,2021-08-01,133.0,63909.77443609023
4550000.0,,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-07-10,,1000.0,4550.0
3900000.0,Hafeez Baba Nagar North Hafiz Baba Nagar,Residential House,2,Resale,Unfurnished,,,Owner,,2021-05-29,2021-08-01,92.0,42391.30434782609
3800000.0,,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-05-09,2021-08-01,960.0,3958.3333333333335
4800000.0,Yamnampet,Residential House,2,Resale,Furnished,,,Owner,Ground,2021-07-16,2021-08-01,180.0,26666.666666666668
4300000.0,Miyapur ,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-07-31,2021-08-01,830.0,5180.722891566265
3700000.0,Shankarpalli Road,Apartment,2,Resale,Semi-Furnished,,,Owner,6,2021-07-19,2022-07-01,980.0,3775.5102040816328
8000000.0,Miyapur ,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-05-05,2021-12-01,1370.0,5839.41605839416
6000000.0,Borabanda,Apartment,2,Resale,Furnished,,,Owner,5,2021-05-10,2021-08-01,1045.0,5741.626794258374
2700000.0,,Apartment,1,Resale,Furnished,,,Owner,1,2021-05-10,2021-08-01,532.0,5075.187969924812
2500000.0,Turkapally,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-06-19,2021-08-01,1100.0,2272.7272727272725
4400000.0,Rajendra Nagar,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-07-28,2021-08-01,1100.0,4000.0
2400000.0,Kompally,Builder Floor Apartment,1,Resale,Semi-Furnished,,,Owner,Ground,2021-06-02,2021-08-01,600.0,4000.0
3550000.0,Bank Colony-Kapra,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-05-08,2021-08-01,1245.0,2851.40562248996
6000000.0,Manikonda,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-17,2021-10-01,1280.0,4687.5
12000000.0,Sainikpuri,Residential House,3,Resale,Semi-Furnished,,,Owner,Ground,2021-08-15,2021-08-01,200.0,60000.0
11000000.0,RTC Colony-Chandanagar,Apartment,3,Resale,Unfurnished,,Siri Jewel,Owner,3,2021-06-26,2021-08-01,1675.0,6567.164179104478
4500000.0,Kompally,Apartment,2,Resale,Semi-Furnished,,,Owner,2,2021-08-12,2021-08-01,1000.0,4500.0
4500000.0,Begumpet,Penthouse,2,Resale,Unfurnished,,,Owner,4,2021-07-29,2021-08-01,1200.0,3750.0
9000000.0,Kukatpally ,Apartment,2,Resale,Semi-Furnished,,,Owner,8,2021-07-11,2021-08-01,896.0,10044.642857142857
5600000.0,RTC Supervisors Colony Hayathnagar,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-06-26,2021-08-01,1100.0,5090.909090909091
6000000.0,Saroornagar ,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-06-08,2021-08-01,800.0,7500.0
3500000.0,Chintal ,Apartment,2,Resale,Furnished,,,Owner,Upper Basement,2021-08-12,2021-08-01,850.0,4117.64705882353
1800000.0,Yadagirigutta,Apartment,1,New Property,Furnished,,,Owner,,2021-06-26,,400.0,4500.0
5200000.0,,Residential House,2,Resale,Unfurnished,,,Owner,,2021-07-20,2021-08-01,1100.0,4727.272727272727
3500000.0,,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-06-08,2021-08-01,362.0,9668.508287292818
8500000.0,Hema Nagar Secunderabad,Residential House,2,Resale,Semi-Furnished,,,Owner,1,2021-08-01,2021-08-01,2050.0,4146.341463414634
4000000.0,Bahadurpally,Residential House,2,Resale,Unfurnished,,,Owner,,2021-07-20,2021-08-01,60.0,66666.66666666667
7000000.0,Amberpet,Apartment,2,Resale,Furnished,,,Owner,2,2021-06-08,2021-08-01,1025.0,6829.268292682927
2200000.0,,Residential House,2,Resale,Unfurnished,,,Owner,,2021-07-11,2021-08-01,100.0,22000.0
11000000.0,Saroornagar ,Builder Floor Apartment,3,Resale,Semi-Furnished,,,Owner,,2021-06-08,2021-08-01,2450.0,4489.7959183673465
4200000.0,,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-06-26,2021-08-01,1200.0,3500.0
8000000.0,Dammaiguda,Residential House,2,Resale,Unfurnished,,,Owner,Ground,2021-07-26,2021-08-01,176.0,45454.545454545456
5000000.0,Mallapur,Apartment,3,Resale,Furnished,,,Owner,1,2021-08-14,2021-08-01,1200.0,4166.666666666667
12700000.0,Puppalaguda,Apartment,3,Resale,Semi-Furnished,,,Owner,2,2021-08-01,2021-08-01,1583.0,8022.741629816804
8387500.0,Puppalaguda,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,5,2021-04-26,2021-08-01,1525.0,5500.0
5500000.0,Miyapur ,Apartment,2,Resale,Semi-Furnished,,,Owner,3,2021-06-08,2021-08-01,1176.0,4676.8707482993195
5940000.0,Toli Chowki,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,3,2021-04-26,2021-08-01,1080.0,5500.0
7110000.0,Mehdipatnam,Apartment,,,,,,Owner,,2021-08-14,,,
5500000.0,Miyapur ,Apartment,2,Resale,Furnished,,,Owner,3,2021-08-04,2021-08-01,900.0,6111.111111111111
14000000.0,Sanjiv Reddy Nagar,Residential House,1,Resale,Unfurnished,,,Owner,1,2021-06-27,2021-08-01,140.0,100000.0
6700000.0,Nizampet,Apartment,2,Resale,Furnished,,Sevenhills Residency Nizampet,Owner,1,2021-07-21,,1206.0,5555.555555555556
3456000.0,Pati,Apartment,2,New Property,Unfurnished,,,Owner,4,2021-08-01,2024-08-01,1150.0,3005.217391304348
13610000.0,Balkampet,Apartment,3,Resale,Unfurnished,,,Owner,3,2021-06-27,2021-08-01,2185.0,6228.83295194508
4500000.0,Patancheru,Apartment,3,Resale,Furnished,,,Owner,10,2021-06-27,2023-02-01,1700.0,2647.0588235294117
5450000.0,Miyapur ,Apartment,2,Resale,,,,Owner,,2021-08-01,2021-08-01,1100.0,4954.545454545455
4800000.0,Peerzadiguda ,Builder Floor Apartment,2,Resale,Furnished,,,Owner,1,2021-06-09,2021-08-01,1260.0,3809.5238095238096
12000000.0,Himayath Nagar ,Residential House,4,Resale,Unfurnished,,,Owner,Ground,2021-08-03,2021-08-01,73.0,164383.56164383562
4100000.0,Medipally,Apartment,2,Resale,Unfurnished,,,Owner,1,2021-08-11,2021-08-01,980.0,4183.673469387755
5520000.0,Miyapur ,Apartment,2,Resale,Unfurnished,,,Owner,2,2021-04-27,2021-08-01,1200.0,4600.0
5500000.0,Inamguda,Residential House,2,Resale,Unfurnished,,,Owner,,2021-08-01,2021-08-01,925.0,5945.945945945946
10500000.0,Manikeshwari Nagar,Residential House,4,Resale,Unfurnished,,,Owner,Ground,2021-06-09,2021-08-01,180.0,58333.333333333336
5500000.0,Miyapur ,Apartment,2,Resale,Semi-Furnished,,,Owner,4,2021-08-01,2021-08-01,1080.0,5092.592592592592
4000000.0,Attapur,Apartment,2,Resale,Furnished,,,Owner,4,2021-07-11,2021-08-01,1000.0,4000.0
12000000.0,,Residential House,2,Resale,Semi-Furnished,,,Owner,,2021-08-01,2021-08-01,1503.0,7984.031936127744
12000000.0,Bapu Nagar-Langar Houz,Residential House,3,Resale,Unfurnished,,,Owner,,2021-06-09,2021-08-01,166.0,72289.15662650602
5400000.0,,Apartment,3,Resale,Unfurnished,,,Owner,9,2021-08-01,2023-12-01,1800.0,3000.0
13000000.0,Charminar Ghansi Bazaar,Residential House,4,Resale,Semi-Furnished,,,Owner,Ground,2021-08-01,2021-08-01,114.0,114035.08771929824
3400000.0,Sangareddy,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-04-28,,1010.0,3366.3366336633662
3800000.0,Adibatla,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,3,2021-06-14,2021-08-01,1100.0,3454.5454545454545
6000000.0,,Apartment,2,Resale,Semi-Furnished,,,Owner,1,2021-08-01,2021-08-01,1130.0,5309.734513274337
13000000.0,Beeramguda Ramachandra Puram ,Residential House,4,Resale,Unfurnished,,,Owner,1,2021-08-01,2021-08-01,2700.0,4814.814814814815
6500000.0,Nallagutta Ramgopalpet ,Apartment,3,Resale,Semi-Furnished,,,Owner,1,2021-06-09,2021-08-01,1489.0,4365.3458697112155
13000000.0,Bandlaguda Jagir,Residential House,2,Resale,Semi-Furnished,,,Owner,Ground,2021-07-27,2021-08-01,1200.0,10833.333333333334
7100000.0,Balapur,Residential House,2,Resale,Unfurnished,,,Owner,,2021-04-27,2021-08-01,1250.0,5680.0
14900000.0,Kothapet,Apartment,3,Resale,Unfurnished,,,Owner,1,2021-08-07,2021-08-01,1930.0,7720.20725388601
14500000.0,Medchal,Residential House,6,Resale,Unfurnished,,,Owner,2,2021-08-09,2021-08-01,600.0,24166.666666666668
3600000.0,Mansoorabad ,Apartment,2,Resale,Furnished,,,Owner,3,2021-08-01,2021-08-01,916.0,3930.1310043668122
12500000.0,Fathenagar,Residential House,9,Resale,Semi-Furnished,,,Owner,Ground,2021-08-12,2021-08-01,4000.0,3125.0
8500000.0,Narsingi,Builder Floor Apartment,3,Resale,Unfurnished,,,Owner,4,2021-07-01,2021-08-01,1740.0,4885.057471264367
5000000.0,Almasguda,Apartment,2,Resale,Unfurnished,,,Owner,4,2021-06-09,2021-08-01,1100.0,4545.454545454545
7500000.0,,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-07-27,2021-08-01,1728.0,4340.277777777777
2850000.0,,Builder Floor Apartment,2,Resale,Unfurnished,,,Owner,1,2021-06-27,2021-08-01,930.0,3064.516129032258
7000000.0,Pragathi Nagar Kukatpally,Apartment,3,Resale,Semi-Furnished,,,Owner,9,2021-08-07,2021-08-01,1710.0,4093.5672514619882
6500000.0,Rampally,Residential House,2,Resale,Semi-Furnished,,,Owner,,2021-06-08,2021-08-01,1200.0,5416.666666666667
2500000.0,Maruthi Nagar,Apartment,1,Resale,Semi-Furnished,,,Owner,5,2021-07-14,2021-08-01,686.0,3644.314868804665
2700000.0,,Apartment,3,Resale,Unfurnished,,,Owner,5,2021-08-09,2021-08-01,921.0,2931.596091205212
9000000.0,Puppalaguda,Apartment,3,Resale,Semi-Furnished,,,Owner,4,2021-06-26,2021-08-01,1680.0,5357.142857142857
6700000.0,Manneguda,Residential House,2,Resale,Unfurnished,,,Owner,,2021-07-01,2021-08-01,1300.0,5153.846153846154
3500000.0,Chandrayanagutta Srisailam Highway,Residential House,3,Resale,Unfurnished,,,Owner,,2021-06-08,2021-08-01,100.0,35000.0
12500000.0,Badangpet,Residential House,2,Resale,Unfurnished,,,Owner,,2021-06-26,2021-08-01,150.0,83333.33333333333
2650000.0,Manikonda,Apartment,1,Resale,Semi-Furnished,,,Owner,5,2021-08-01,2021-08-01,550.0,4818.181818181818
10000000.0,,Residential House,2,Resale,Unfurnished,,,Owner,,2021-06-10,2021-08-01,128.0,78125.0
5500000.0,Kompally,Apartment,2,Resale,Unfurnished,,,Owner,5,2021-06-21,2021-08-01,930.0,5913.978494623656
14500000.0,Miyapur ,Builder Floor Apartment,3,Resale,Semi-Furnished,,,Owner,5,2021-04-26,2021-08-01,1620.0,8950.617283950618
